"id","statuses_count","followers_count","friends_count","favourites_count","listed_count","retweet_count","reply_count","favorite_count","num_hashtags","num_urls","num_mentions"
"769388442","557","151","279","77","1","0.97","0.37","0.14","0.30","0.04","1.15"
"770176435","3411","112","121","628","0","150.93",\N,"0.15","0.29","0.33","0.73"
"780431689","1","2","9","0","0","0.00","0.00","0.00","0.00","0.00","0.00"
"787115406","8382","1000","1842","1562","6","16.74",\N,"0.18","0.25","0.25","1.08"
"791830218","3","12","23","0","0","0.00","0.00","0.00","0.00","0.00","0.00"
"791874462","468","5","12","1","0","1.14",\N,"0.02","0.04","0.02","1.21"
"792462121","155","45","173","10","0","1.08",\N,"0.07","0.61","0.03","1.33"
"792517914","4904","734","808","29","0","50.23",\N,"0.16","0.57","0.04","0.71"
"794406714","768","63","187","261","0","28.44",\N,"0.02","0.26","0.21","0.67"
"794598979","456","23","55","0","0","11.00",\N,"0.04","0.94","0.04","1.21"
"795590899","9","67","555","2","1","54.00",\N,"0.00","0.33","0.11","0.56"
"796144921","152","3","18","0","0","26.72",\N,"0.01","0.51","0.00","0.25"
"797833478","16","31","207","1","0","54237.53",\N,"0.00","0.73","0.07","0.87"
"800130746","90","10","22","0","0","0.32",\N,"0.00","0.36","0.85","0.52"
"800457696","102","25","160","0","0","84.74",\N,"0.00","0.71","0.48","0.98"
"801510450","726","237","816","144","1","41.34",\N,"0.05","0.14","0.44","0.67"
"806660965","285","95","200","80","1","1.15",\N,"0.08","0.39","0.68","0.96"
"809654154","34","24","63","4","0","228.62",\N,"0.06","0.24","0.06","0.26"
"810793700","9139","1361","142","3906","10","5.44",\N,"0.76","0.01","0.03","0.72"
"813467726","1302","253","608","1","1","43.86",\N,"0.03","1.72","0.19","2.18"
"819790166","157","22","82","5","1","30.40","0.03","0.02","0.75","0.49","1.00"
"821873300","1","1","17","1","0","0.00","0.00","0.00","1.00","1.00","1.00"
"825336607","705","1110","991","287","8","14.79",\N,"0.53","0.56","0.13","0.79"
"827287514","215","54","210","2","1","790.53",\N,"0.00","0.43","0.16","0.86"
"829400054","4170","1780","1697","483","24","1045.40",\N,"0.12","0.41","0.09","0.75"
"831741072","462","92","627","128","0","1873.05",\N,"0.12","0.77","0.14","0.78"
"832044601","28","5","45","4","0","14.18","0.00","0.00","0.25","0.64","0.89"
"833089766","4137","548","1217","442","4","7.48","0.14","0.17","0.17","0.21","1.08"
"834141984","168","25","56","97","0","61.32","0.16","0.07","0.80","0.14","0.99"
"834186096","5339","253","181","3872","0","4.35",\N,"0.27","0.55","0.05","0.87"
"835249056","103","19","52","0","0","13.34",\N,"0.01","2.95","0.68","0.24"
"835342567","473","3951","4120","500","12","70.20",\N,"0.09","0.18","0.01","1.00"
"835763546","85","6","80","42","0","125.90",\N,"0.03","0.88","0.12","0.78"
"838292834","550","50","195","22","0","1703.60",\N,"0.03","0.61","0.12","0.96"
"841859053","169","30","56","21","0","137.51",\N,"0.04","0.83","0.30","0.82"
"845102904","1587","312","1200","2","1","561.28",\N,"0.04","0.77","0.22","0.54"
"848909828","74","20","37","0","0","8.40",\N,"0.01","0.83","0.29","0.47"
"851100607","9","18","37","0","1","87.44","0.33","0.00","0.00","0.33","1.00"
"851233315","1367","404","1015","2","4","6.78",\N,"0.13","1.24","0.04","0.44"
"852611210","1288","241","663","94","1","633.60",\N,"0.18","0.32","0.17","0.85"
"855282331","2711","160","292","1128","0","19.48",\N,"0.12","0.35","0.13","1.37"
"856270100","106","3","10","0","0","17.33",\N,"0.01","0.49","0.52","0.22"
"857857747","6016","430","503","795","2","34.00",\N,"0.20","0.38","0.04","1.24"
"858190442","370","69","143","42","0","113.60",\N,"0.10","0.13","0.18","0.71"
"858836726","114","47","87","11","0","185.08",\N,"0.07","0.75","0.19","0.32"
"862068776","116","52","201","4","0","3.93",\N,"0.03","0.71","0.78","0.90"
"862114981","389","164","522","169","0","44.62",\N,"0.03","0.82","0.16","0.97"
"863369492","683","67","440","187","0","332.33",\N,"0.01","0.35","0.31","1.00"
"866254687","1196","59","319","224","0","25.45","0.10","0.03","0.65","0.07","0.46"
"868645789","609","71","322","38","0","17.37",\N,"0.02","0.77","0.49","0.86"
"868757713","7122","564","705","169","5","10.80",\N,"0.19","0.39","0.02","0.98"
"868906542","2069","188","725","1095","0","7098.47",\N,"0.03","0.39","0.19","0.98"
"869587356","790","69","220","75","0","98.02",\N,"0.02","0.98","0.09","0.70"
"870391651","165","132","50","26","0","54.76",\N,"0.17","0.68","0.17","0.45"
"875972814","17","0","35","0","0","0.00",\N,"0.00","0.47","0.06","0.41"
"876501625","6897","766","776","4131","3","0.35",\N,"0.63","0.38","0.03","0.90"
"877925696","812","466","911","169","1","161.12",\N,"0.16","0.49","0.03","0.65"
"878747629","1391","50","144","104","0","5.02",\N,"0.18","0.28","0.07","0.93"
"880855315","1112","87","222","63","0","136.57",\N,"0.06","1.04","0.17","0.78"
"882148280","440","98","770","2","0","236.79",\N,"0.02","1.14","0.14","0.42"
"885222252","1124","166","1440","91","0","7.85",\N,"0.08","0.58","0.03","1.17"
"889616856","672","173","412","170","0","3.43",\N,"0.11","0.11","0.04","0.52"
"890871740","3","11","13","0","0","0.00","0.00","0.00","0.00","0.00","0.00"
"893784643","2224","89","260","119","0","10.68","0.03","0.02","0.28","0.31","1.11"
"898218318","47","17","60","0","0","8.70","0.07","0.00","0.00","0.04","0.43"
"899934248","1018","1187","1732","485","4","7.29","0.22","0.22","0.44","0.31","1.88"
"900040604","571","859","280","28","11","2.77",\N,"0.13","1.11","0.41","0.92"
"903721722","69","37","66","31","0","0.01",\N,"0.09","1.51","0.30","0.61"
"908843828","360","18","65","5","0","8.06",\N,"0.06","0.82","0.27","0.96"
"913455692","243","117","106","26","0","19.82",\N,"0.06","0.70","0.18","0.97"
"914725128","260","28","200","61","0","120.94",\N,"0.02","0.55","0.31","0.70"
"915739543","1074","31","89","58","0","90.51",\N,"0.06","0.15","0.20","0.92"
"916815853","168","40","172","0","1","34.89","0.28","0.01","0.32","0.50","0.80"
"917243564","132","26","115","0","0","6350.77",\N,"0.02","0.63","0.17","0.64"
"918001130","84","9","93","0","0","2.69",\N,"0.01","0.11","0.23","0.50"
"918993840","736","26","58","7","0","27.96",\N,"0.01","0.29","0.44","1.12"
"919599445","30","33","108","15","0","78.57","0.11","0.07","1.21","0.46","0.96"
"920600658","5036","178","901","1057","1","32.69",\N,"0.04","0.32","0.29","1.02"
"922305175","423","2","20","0","0","62.80",\N,"0.00","1.51","0.15","2.43"
"924714103","1008","14","36","0","0","52.41",\N,"0.00","1.62","0.21","2.31"
"925532102","597","4","20","0","0","62.01",\N,"0.00","1.61","0.15","2.40"
"928712431","650","18","106","74","0","1397.56",\N,"0.06","0.39","0.10","0.82"
"929410398","59","21","19","13","0","72.69",\N,"0.29","0.66","0.19","0.75"
"930035833","4444","874","797","1","1","7.68",\N,"0.00","0.55","0.39","1.29"
"932445193","419","150","341","135","0","56.30",\N,"0.09","0.75","0.08","0.69"
"934466887","236","39","165","620","0","73.35",\N,"0.09","0.34","0.05","0.84"
"934949900","186","111","198","0","0","1.50",\N,"0.08","1.60","0.12","1.82"
"936597188","349","51","176","98","0","244.05",\N,"0.05","0.76","0.20","0.88"
"936902059","767","124","237","1","1","29.72",\N,"0.03","0.38","0.36","1.00"
"938775151","54","44","49","8","2","2.49","0.12","0.00","0.41","0.88","0.53"
"938838264","36","17","49","0","0","0.00",\N,"0.03","1.19","0.22","0.56"
"939438061","26","8","23","1","0","24.57",\N,"0.00","0.14","0.10","0.76"
"939617401","854","37","260","26","0","25.01",\N,"0.14","0.48","0.02","1.19"
"944648335","96","26","51","0","0","15.32",\N,"0.02","0.78","0.02","0.77"
"944979661","36","16","67","1","1","77.54",\N,"0.00","0.24","0.49","1.08"
"947255689","16","9","40","0","0","115.25",\N,"0.00","0.44","0.25","0.50"
"947759960","44","32","36","0","0","32.48","0.33","0.02","0.74","0.40","1.64"
"948165787","22","11","46","10","0","7.38","0.19","0.05","0.10","0.52","1.05"
"951290342","70","22","106","1","0","292.94",\N,"0.00","0.51","0.17","0.80"
"951523590","377","83","425","72","0","54.01",\N,"0.02","0.67","0.36","1.05"
"952055166","392","23","57","38","1","15.14",\N,"0.08","0.20","0.11","0.87"
"953315216","986","77","306","393","0","55.95",\N,"0.16","0.16","0.23","0.95"
"955497098","343","11","24","4","0","193.79",\N,"0.03","0.45","0.11","0.70"
"955806343","294","179","284","5","0","10.89",\N,"0.03","0.58","0.20","1.12"
"955966339","365","35","98","74","0","203.01","0.04","0.01","1.11","0.23","1.06"
"958530558","1102","189","164","3","1","8.04",\N,"0.03","0.76","0.27","1.26"
"960978096","82","27","59","1","0","171.48","0.25","0.09","0.72","0.41","1.10"
"961125284","96","37","135","29","0","14.20",\N,"0.06","0.60","0.05","0.55"
"961773920","17","6","11","0","0","1.00",\N,"0.12","2.47","0.35","1.00"
"962500717","46","6","47","0","0","172.84","0.18","0.00","0.80","0.16","0.67"
"962847698","242","10","63","36","0","73.17",\N,"0.03","0.82","0.18","1.13"
"964327405","52","26","40","0","0","2.37","0.04","0.00","0.54","0.77","1.37"
"964996225","2312","394","498","906","2","9.38",\N,"0.25","0.18","0.07","0.38"
"968350345","17","41","103","0","1","12.23","0.00","0.00","1.32","0.52","0.77"
"968446106","208","25","91","50","0","73.14",\N,"0.09","0.52","0.03","0.83"
"970505658","44","32","55","2","2","33.56",\N,"0.12","0.76","0.49","1.05"
"971576125","509","120","100","6","1","19.86",\N,"0.09","0.57","0.21","0.76"
"971643848","31","56","206","0","2","0.23","0.00","0.00","0.13","0.84","0.55"
"974171288","685","83","249","756","1","221.64",\N,"0.15","0.46","0.19","0.60"
"974190704","603","68","122","60","0","29.22",\N,"0.07","0.40","0.04","1.21"
"974434579","690","65","178","131","2","5.78","0.07","0.03","0.46","0.80","0.80"
"974558708","324","28","208","145","2","487.06",\N,"0.03","0.39","0.17","1.11"
"975603631","1","1","3","0","0","0.00","0.00","0.00","0.00","0.00","1.00"
"976068038","259","50","76","43","0","108.89",\N,"0.06","0.34","0.14","0.64"
"976844444","591","1061","1653","227","2","27.37",\N,"0.18","0.25","0.20","0.81"
"977265403","109","274","253","2","13","3.87",\N,"0.71","0.88","0.16","0.24"
"980531466","1","1","1","0","0","0.00","0.00","0.00","0.00","0.00","1.00"
"981556177","53","8","91","37","0","82.92",\N,"0.03","0.29","0.21","0.85"
"982398253","43","6","41","2","0","40.00","0.29","0.05","0.12","0.26","1.12"
"982457101","26","17","69","5","0","369.56","0.04","0.08","0.40","0.72","0.88"
"982676647","348","18","47","11","0","3.52","0.08","0.02","0.50","0.68","1.46"
"983033413","151","5","35","0","0","33.98","0.00","0.00","0.52","0.36","0.55"
"984297403","1064","223","320","113","1","27.75",\N,"0.07","0.17","0.07","0.94"
"985509799","9","6","33","0","0","0.33",\N,"0.00","0.33","0.44","0.56"
"986163288","2716","284","278","1549","6","23.92",\N,"0.33","0.10","0.10","0.82"
"986364644","29","40","188","0","0","3.45","0.10","0.00","0.34","0.52","0.93"
"986839782","191","109","932","246","0","31.47",\N,"0.16","0.07","0.09","0.83"
"987068240","3027","190","795","176","2","10.51",\N,"0.03","0.25","0.18","1.93"
"987245388","33","1","12","0","0","22.29","0.03","0.00","0.19","0.48","0.68"
"987656269","145","21","85","1","0","47.34",\N,"0.02","0.59","0.43","0.75"
"988985683","206","42","105","35","0","5.78",\N,"0.08","0.97","0.04","2.02"
"989622720","112","12","38","111","0","35.77",\N,"0.06","0.50","0.09","1.22"
"989639142","33","28","168","64","0","1.03",\N,"0.33","1.76","0.30","0.58"
"991254878","1424","128","472","285","0","17.74",\N,"0.04","1.19","0.14","0.52"
"993583230","1308","93","157","706","0","8.28",\N,"0.08","0.32","0.26","0.86"
"995328134","3859","187","372","307","0","39.74","0.05","0.03","0.40","0.32","1.23"
"995452020","440","114","69","1334","0","9.71",\N,"0.33","0.36","0.03","0.64"
"1000486495","19","7","31","42","0","633.89",\N,"0.05","1.47","0.16","0.47"
"1001305494","1446","76","130","547","0","32.77","0.08","0.00","0.32","0.43","1.12"
"1001875776","463","56","217","4","0","37.33",\N,"0.03","0.80","0.19","1.38"
"1002533372","59","13","59","0","0","4.53",\N,"0.10","0.15","0.69","0.58"
"1003664215","174","34","109","1","0","15.84",\N,"0.00","0.56","0.48","0.94"
"1004883073","1022","227","271","755","1","24.03",\N,"0.11","0.99","0.05","0.64"
"1006095223","5235","406","495","5739","4","2.42",\N,"0.38","0.25","0.14","1.96"
"1009413198","3103","119","280","89","0","19.47",\N,"0.01","0.31","0.52","1.02"
"1010619756","97","58","322","70","0","256.60",\N,"0.05","0.75","0.05","0.47"
"1010894497","230","59","66","8","0","0.74","0.27","0.09","0.06","0.33","1.03"
"1011395167","1014","345","230","1820","4","8.49",\N,"0.75","0.05","0.01","0.63"
"1014830304","386","107","99","6","1","16.16",\N,"0.19","0.82","0.13","0.78"
"1015888195","575","8","43","99","0","31.20",\N,"0.03","0.10","0.04","1.01"
"1017001452","1","3","16","0","0","0.00","0.00","0.00","0.00","0.00","1.00"
"1017813961","665","76","274","907","1","14.55",\N,"0.10","0.46","0.13","0.80"
"1018511592","172","9","28","0","0","32.38","0.01","0.00","0.47","0.46","0.99"
"1020696912","229","32","145","6","0","85.34",\N,"0.05","0.83","0.21","1.43"
"1021876490","62","47","43","0","0","32.73",\N,"0.03","0.26","0.16","0.92"
"1022226144","1788","28","97","340","0","39.86",\N,"0.11","0.36","0.28","1.24"
"1028535421","118","14","144","1","0","1065.81","0.09","0.03","0.67","0.68","0.88"
"1030992019","5109","246","408","469","0","10.90",\N,"0.17","0.29","0.07","1.34"
"1031110604","561","423","391","302","2","19.32",\N,"0.30","0.06","0.09","1.17"
"1032386005","186","40","152","0","0","367.47",\N,"0.01","1.49","0.22","0.58"
"1033055161","989","34","105","1","1","10.23",\N,"0.01","0.38","0.44","1.02"
"1037103888","42","1","69","0","0","21.88",\N,"0.05","1.14","0.00","0.60"
"1037178583","133","37","108","28","0","163.72",\N,"0.02","0.48","0.23","0.76"
"1037384052","500","39","41","5","0","5.53",\N,"0.09","0.33","0.09","1.29"
"1038384050","364","32","110","16","0","73.98",\N,"0.05","0.78","0.11","1.46"
"1039093681","465","24","150","133","0","85.52",\N,"0.05","0.56","0.42","1.08"
"1041823142","579","21","18","2","0","15.70",\N,"0.02","0.87","0.27","1.11"
"1042842432","7074","471","759","6102","4","5.84",\N,"0.30","0.15","0.09","1.35"
"1044916752","632","31","99","203","0","30.65",\N,"0.12","0.38","0.33","1.04"
"1047668299","30","28","88","0","0","482.40",\N,"0.03","0.73","0.03","0.50"
"1050665527","20","4","42","2","0","83.85",\N,"0.00","0.30","0.05","1.35"
"1052685680","188","204","610","3","0","8.33",\N,"0.06","0.45","0.30","0.84"
"1058497004","22","51","177","0","0","1196.77",\N,"0.09","0.55","0.00","0.32"
"1059054242","486","26","159","1","0","35.00",\N,"0.03","0.84","0.05","0.83"
"1062916164","5025","190","164","243","1","2.97",\N,"0.30","0.05","0.04","0.97"
"1064278820","37","20","142","4","0","383.67",\N,"0.03","0.45","0.09","1.09"
"1064992789","419","21","116","22","0","151.71",\N,"0.09","0.40","0.05","0.85"
"1065760964","1568","705","1249","489","1","12.18",\N,"0.14","0.20","0.21","1.01"
"1069178154","4898","1498","1478","670","9","1328.94",\N,"0.13","0.28","0.06","0.75"
"1070376564","1105","422","463","1015","3","0.98",\N,"0.58","0.07","0.02","1.11"
"1070682204","228","23","85","258","0","343.61",\N,"0.07","0.42","0.15","1.01"
"1071137462","56","62","414","1","0","98.67",\N,"0.02","0.42","0.07","1.16"
"1072217274","247","314","278","94","1","2.28",\N,"0.65","0.62","0.01","0.30"
"1074439423","154","19","120","17","0","64.97",\N,"0.03","1.15","0.31","0.69"
"1081092084","29","6","48","0","0","56.50",\N,"0.00","1.00","0.54","0.93"
"1082746016","31","9","22","1","0","35.32",\N,"0.00","1.61","0.13","0.71"
"1082796816","465","13","36","37","0","134.80",\N,"0.02","1.19","0.56","0.80"
"1084115989","185","101","133","22","1","88.74",\N,"0.06","0.96","0.09","0.84"
"1087095313","171","50","266","100","0","0.64",\N,"0.13","0.09","0.03","0.63"
"1089293960","503","546","1224","1","4","19.73",\N,"0.01","1.48","0.45","1.53"
"1089449275","54","28","126","0","0","28.42",\N,"0.02","0.92","0.32","0.78"
"1090138922","103","88","229","109","0","25.18",\N,"0.02","0.38","0.47","1.17"
"1091884188","48","12","66","1","0","3.43",\N,"0.00","0.85","0.17","0.66"
"1092912044","532","212","242","0","0","23.36",\N,"0.18","0.65","0.15","1.01"
"1095958825","45","153","36","1","4","30.89",\N,"0.74","1.17","0.67","1.39"
"1096419414","10","4","0","0","0","0.90",\N,"0.00","0.80","0.00","0.30"
"1096575422","621","54","109","94","0","45.93",\N,"0.07","0.13","0.01","0.28"
"1099363334","789","32","68","58","0","17.58",\N,"0.05","0.32","0.74","0.27"
"1105975490","18","8","80","0","0","245.06",\N,"0.00","0.35","0.18","1.29"
"1111771471","190","76","198","8","0","24.12",\N,"0.03","1.03","0.17","0.87"
"1116460440","1315","71","107","83","0","25.51",\N,"0.13","1.29","0.10","0.80"
"1119028134","276","47","188","19","1","11.92",\N,"0.05","0.33","0.08","0.86"
"1124327604","151","10","32","23","0","50.22",\N,"0.19","0.58","0.26","0.86"
"1125217129","323","33","197","1","0","48.09",\N,"0.01","0.18","0.58","0.85"
"1126202310","140","27","51","1","0","22.65",\N,"0.01","0.96","0.45","1.09"
"1127280169","49","208","124","14","2","1.09",\N,"0.11","0.54","0.46","2.11"
"1127430120","343","76","171","290","0","28.66",\N,"0.04","0.16","0.02","0.93"
"1129520276","10","8","35","0","0","0.20",\N,"0.00","1.10","0.00","0.20"
"1130868744","34","72","123","3","0","81.64",\N,"0.09","1.15","0.03","0.82"
"1130960574","511","82","228","91","2","15.98",\N,"0.10","0.28","0.13","0.96"
"1132376958","104","11","75","0","0","37.36",\N,"0.00","0.82","0.32","0.71"
"1133943835","133","32","71","10","0","11.11",\N,"0.05","1.35","0.32","1.20"
"1137300811","134","34","97","21","0","6.49",\N,"0.20","0.34","0.13","1.00"
"1151295038","95","14","123","3","0","35.33",\N,"0.15","0.34","0.19","0.94"
"1156344000","66","22","55","0","0","0.02",\N,"0.03","0.15","0.00","0.02"
"1168487113","80","30","161","0","0","26.46",\N,"0.03","0.23","0.58","0.76"
"1169114810","4","0","4","3","0","0.25",\N,"0.00","0.50","0.75","1.00"
"1174404932","35","5","87","5","0","2.11",\N,"0.09","0.09","0.14","0.69"
"1179541274","38","10","22","0","0","25.61",\N,"0.00","0.25","0.69","1.00"
"1187572176","191","13","68","1","0","22.34",\N,"0.05","1.16","0.03","0.59"
"1188730825","9","8","21","12","0","143.89",\N,"0.33","0.00","0.00","0.56"
"1189056510","15","17","92","0","0","5.73",\N,"0.20","0.67","0.40","1.00"
"1193292998","34","10","50","1","1","11.68",\N,"0.00","0.06","0.29","0.85"
"1204191037","293","57","53","2","2","20.64",\N,"0.22","0.19","0.07","1.55"
"1204535834","244","18","40","112","0","11.41",\N,"0.20","0.41","0.14","0.70"
"1205795042","3439","474","446","4696","2","9.78",\N,"0.39","0.28","0.05","1.13"
"1205923694","392","129","335","303","1","24.78",\N,"0.19","0.84","0.13","1.07"
"1212975186","3","2","4","0","0","0.33",\N,"0.00","1.33","0.33","0.67"
"1213937306","2568","351","341","318","2","766.22",\N,"0.08","0.29","0.07","0.54"
"1216631100","10","16","124","0","0","3.80",\N,"0.10","0.70","0.40","1.00"
"1219155151","14","19","50","0","0","102.42",\N,"0.08","1.25","0.00","0.75"
"1219247983","10","8","42","0","0","259.80",\N,"0.10","0.20","0.00","0.80"
"1219743308","79","16","75","10","0","75.11",\N,"0.03","0.38","0.38","1.37"
